id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUSq,fileID
3876,3,Glonass,27,-0.35,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3877,2,GPS,21.9,-0.39,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3878,5,GPS,24.4,-0.39,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3879,12,GPS,32.5,-0.39,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3880,21,GPS,32.4,-0.39,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3881,24,GPS,16.9,-0.39,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3882,25,GPS,24.1,-0.39,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3883,29,GPS,21.5,-0.39,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3884,31,GPS,16.4,-0.39,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3885,5,Beidou,24.3,-0.17,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3886,8,Beidou,15.5,-0.17,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3887,13,Beidou,13.2,-0.17,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3888,16,Beidou,18.6,-0.17,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3889,1,Galileo,24.9,-0.4,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3890,12,Galileo,20.6,-0.4,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3891,24,Galileo,19.1,-0.4,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3892,26,Galileo,11.4,-0.4,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3893,18,Glonass,17.1,-0.49,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3894,9,Glonass,18.2,-0.49,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3895,15,Glonass,24.5,-0.49,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3896,19,Glonass,16.8,-0.49,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3897,17,Glonass,15.6,-0.49,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3898,3,Glonass,27.1,-0.49,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3899,2,GPS,22.8,-0.53,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3900,5,GPS,22.5,-0.53,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3901,12,GPS,32.4,-0.53,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3902,21,GPS,32,-0.53,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3903,24,GPS,16.9,-0.53,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3904,25,GPS,18.6,-0.53,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3905,29,GPS,21.6,-0.53,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3906,31,GPS,15.6,-0.53,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3907,5,Beidou,24.3,-0.21,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3908,8,Beidou,17.6,-0.21,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3909,13,Beidou,13.6,-0.21,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3910,16,Beidou,18.6,-0.21,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3911,1,Galileo,23.3,-0.52,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3912,12,Galileo,19.5,-0.52,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3913,24,Galileo,15.8,-0.52,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3914,26,Galileo,11.4,-0.52,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3915,18,Glonass,17.6,-0.72,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3916,9,Glonass,20.1,-0.72,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3917,15,Glonass,26.4,-0.72,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3918,19,Glonass,18.5,-0.72,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3919,17,Glonass,15.6,-0.72,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3920,3,Glonass,25.1,-0.72,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3921,2,GPS,24.3,-0.48,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3922,5,GPS,24.1,-0.48,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3923,12,GPS,32.9,-0.48,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3924,21,GPS,31.6,-0.48,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3925,24,GPS,16.9,-0.48,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3926,25,GPS,20.5,-0.48,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3927,29,GPS,18.6,-0.48,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3928,31,GPS,15.6,-0.48,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3929,5,Beidou,24.3,-0.21,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3930,8,Beidou,17.6,-0.21,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3931,13,Beidou,13.6,-0.21,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3932,16,Beidou,18.6,-0.21,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3933,1,Galileo,20.7,-0.49,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3934,12,Galileo,20,-0.49,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3935,24,Galileo,24.2,-0.49,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3936,26,Galileo,11.4,-0.49,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3937,18,Glonass,17.6,-0.57,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3938,9,Glonass,20.4,-0.57,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3939,15,Glonass,24.9,-0.57,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3940,19,Glonass,19,-0.57,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3941,17,Glonass,15.6,-0.57,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3942,3,Glonass,23.5,-0.57,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3943,2,GPS,24.3,-0.53,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3944,5,GPS,23.1,-0.53,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3945,12,GPS,32.1,-0.53,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3946,21,GPS,31.8,-0.53,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3947,24,GPS,16.9,-0.53,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3948,25,GPS,22.1,-0.53,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3949,29,GPS,16.8,-0.53,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3950,31,GPS,17.3,-0.53,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3951,5,Beidou,24.3,-0.36,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3952,8,Beidou,17.6,-0.36,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3953,13,Beidou,13.6,-0.36,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3954,16,Beidou,13.8,-0.36,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3955,1,Galileo,19.9,-0.55,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3956,12,Galileo,19.9,-0.55,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3957,24,Galileo,24.6,-0.55,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3958,26,Galileo,11.4,-0.55,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3959,18,Glonass,15,-0.63,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3960,9,Glonass,21.7,-0.63,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3961,15,Glonass,26,-0.63,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3962,19,Glonass,17.5,-0.63,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3963,17,Glonass,15.6,-0.63,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3964,3,Glonass,22.2,-0.63,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3965,2,GPS,24.4,-0.41,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3966,5,GPS,23.4,-0.41,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3967,12,GPS,31.6,-0.41,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3968,21,GPS,31.3,-0.41,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3969,24,GPS,16.9,-0.41,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3970,25,GPS,22.3,-0.41,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3971,29,GPS,16.8,-0.41,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3972,31,GPS,19.5,-0.41,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3973,5,Beidou,24.7,-0.17,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3974,8,Beidou,17.6,-0.17,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3975,13,Beidou,13.6,-0.17,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3976,16,Beidou,13.8,-0.17,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3977,1,Galileo,18,-0.4,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3978,12,Galileo,19.2,-0.4,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3979,24,Galileo,24.4,-0.4,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3980,26,Galileo,11.4,-0.4,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3981,18,Glonass,17.1,-0.53,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3982,9,Glonass,22,-0.53,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3983,15,Glonass,25.5,-0.53,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3984,19,Glonass,17.5,-0.53,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3985,17,Glonass,15.6,-0.53,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3986,3,Glonass,23.4,-0.53,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3987,2,GPS,24.9,-0.55,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3988,5,GPS,24.4,-0.55,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3989,12,GPS,32.8,-0.55,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3990,21,GPS,31.6,-0.55,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3991,24,GPS,16.9,-0.55,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3992,25,GPS,22.3,-0.55,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3993,29,GPS,14.9,-0.55,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3994,31,GPS,20,-0.55,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3995,5,Beidou,24.7,-0.32,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3996,8,Beidou,17.6,-0.32,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3997,13,Beidou,13.6,-0.32,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3998,16,Beidou,13.8,-0.32,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
3999,1,Galileo,19.2,-0.58,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4000,12,Galileo,19.7,-0.58,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4001,24,Galileo,24.2,-0.58,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4002,26,Galileo,14.3,-0.58,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4003,18,Glonass,16.6,-0.69,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4004,9,Glonass,20.7,-0.69,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4005,15,Glonass,26.3,-0.69,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4006,19,Glonass,17.2,-0.69,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4007,17,Glonass,15.6,-0.69,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4008,3,Glonass,21.7,-0.69,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4009,2,GPS,23.2,-0.58,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4010,5,GPS,24.9,-0.58,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4011,12,GPS,32.9,-0.58,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4012,21,GPS,31.8,-0.58,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4013,24,GPS,16.9,-0.58,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4014,25,GPS,20.9,-0.58,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4015,29,GPS,17.3,-0.58,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4016,31,GPS,20.7,-0.58,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4017,5,Beidou,24.7,-0.32,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4018,8,Beidou,17.6,-0.32,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4019,13,Beidou,13.6,-0.32,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4020,16,Beidou,13.8,-0.32,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4021,1,Galileo,17.8,-0.58,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4022,12,Galileo,20.3,-0.58,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4023,24,Galileo,25.1,-0.58,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4024,26,Galileo,14.3,-0.58,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4025,18,Glonass,17.4,-0.77,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4026,9,Glonass,20.1,-0.77,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4027,15,Glonass,27.2,-0.77,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4028,19,Glonass,18.2,-0.77,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4029,17,Glonass,15.6,-0.77,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4030,3,Glonass,17.3,-0.77,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4031,2,GPS,22.5,-0.71,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4032,5,GPS,24.1,-0.71,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4033,12,GPS,32.6,-0.71,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4034,21,GPS,31.8,-0.71,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4035,24,GPS,16.9,-0.71,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4036,25,GPS,18,-0.71,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4037,29,GPS,15.5,-0.71,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4038,31,GPS,21,-0.71,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4039,5,Beidou,25,-0.44,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4040,8,Beidou,11,-0.44,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4041,13,Beidou,13.6,-0.44,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4042,16,Beidou,13.8,-0.44,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4043,1,Galileo,20.2,-0.72,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4044,12,Galileo,19.6,-0.72,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4045,24,Galileo,26.1,-0.72,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4046,26,Galileo,14.3,-0.72,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4047,18,Glonass,17.4,-0.64,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4048,9,Glonass,19.9,-0.64,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4049,15,Glonass,26.1,-0.64,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4050,19,Glonass,18.2,-0.64,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4051,17,Glonass,15.6,-0.64,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4052,3,Glonass,19.1,-0.64,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4053,2,GPS,21.9,-0.62,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4054,5,GPS,22.8,-0.62,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4055,12,GPS,32.6,-0.62,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4056,21,GPS,31.1,-0.62,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4057,24,GPS,11.8,-0.62,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4058,25,GPS,21,-0.62,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4059,29,GPS,18.2,-0.62,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4060,31,GPS,21.7,-0.62,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4061,5,Beidou,25,-0.44,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4062,8,Beidou,11,-0.44,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4063,13,Beidou,13.6,-0.44,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4064,16,Beidou,13.8,-0.44,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4065,1,Galileo,19.3,-0.63,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4066,12,Galileo,19.8,-0.63,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4067,24,Galileo,25.6,-0.63,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4068,26,Galileo,14.3,-0.63,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4069,18,Glonass,15.1,-0.58,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4070,9,Glonass,18.9,-0.58,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4071,15,Glonass,26,-0.58,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4072,19,Glonass,17.9,-0.58,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4073,17,Glonass,15.6,-0.58,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4074,3,Glonass,20.5,-0.58,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4075,2,GPS,22.7,-0.58,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4076,5,GPS,24.1,-0.58,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4077,12,GPS,33.2,-0.58,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4078,21,GPS,32,-0.58,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4079,24,GPS,11.8,-0.58,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4080,25,GPS,18.9,-0.58,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4081,29,GPS,18.1,-0.58,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4082,31,GPS,18.6,-0.58,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4083,5,Beidou,25,-0.27,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4084,8,Beidou,11,-0.27,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4085,13,Beidou,13.6,-0.27,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4086,16,Beidou,13.6,-0.27,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4087,1,Galileo,19.2,-0.58,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4088,12,Galileo,17.9,-0.58,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4089,24,Galileo,25.1,-0.58,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4090,26,Galileo,14.9,-0.58,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4091,18,Glonass,16.8,-0.41,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4092,9,Glonass,22.6,-0.41,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4093,15,Glonass,26.6,-0.41,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4094,19,Glonass,20.1,-0.41,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4095,17,Glonass,15.6,-0.41,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4096,3,Glonass,18.2,-0.41,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4097,2,GPS,22.3,-0.53,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4098,5,GPS,25.2,-0.53,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4099,12,GPS,33.2,-0.53,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4100,21,GPS,32.3,-0.53,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4101,24,GPS,11.8,-0.53,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4102,25,GPS,18.9,-0.53,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4103,29,GPS,16.4,-0.53,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4104,31,GPS,17.2,-0.53,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4105,5,Beidou,23.9,-0.32,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4106,8,Beidou,11,-0.32,46,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4107,13,Beidou,13.6,-0.32,43,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4108,16,Beidou,19.8,-0.32,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4109,1,Galileo,21,-0.52,180,60,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4110,12,Galileo,17.9,-0.52,247,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4111,24,Galileo,25.1,-0.52,323,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4112,26,Galileo,14.9,-0.52,37,46,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4113,18,Glonass,16.6,-0.46,350,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4114,9,Glonass,19.7,-0.46,327,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4115,15,Glonass,25.3,-0.46,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4116,19,Glonass,20.5,-0.46,272,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4117,17,Glonass,15.6,-0.46,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4118,3,Glonass,22.1,-0.46,116,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4119,2,GPS,22.6,-0.48,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4120,5,GPS,24.6,-0.48,94,37,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4121,12,GPS,32.3,-0.48,127,43,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4122,21,GPS,31.8,-0.48,227,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4123,24,GPS,11.8,-0.48,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4124,25,GPS,16,-0.48,54,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4125,29,GPS,16.4,-0.48,319,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
4126,31,GPS,23.2,-0.48,298,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
