id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,,,,,,
4997,5,GPS,26.3,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
4998,16,GPS,23.7,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
4999,20,GPS,25,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5000,21,GPS,35.5,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5001,25,GPS,37.1,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5002,26,GPS,29.4,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5003,29,GPS,37.5,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5004,14,Glonass,26.1,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5005,22,Glonass,28.4,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5006,13,Glonass,26.9,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5007,12,Glonass,28.6,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5008,23,Glonass,28.6,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5009,7,Glonass,27.6,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5010,8,Glonass,24.8,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5011,5,GPS,28.7,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5012,16,GPS,25,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5013,20,GPS,25.7,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5014,21,GPS,35.6,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5015,25,GPS,37.3,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5016,26,GPS,30,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5017,29,GPS,37.5,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5018,14,Glonass,26.8,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5019,22,Glonass,30,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5020,13,Glonass,28.2,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5021,12,Glonass,30.4,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5022,23,Glonass,31.1,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5023,7,Glonass,29.5,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5024,8,Glonass,27.2,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5025,5,GPS,29.6,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5026,16,GPS,26.6,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5027,20,GPS,25.8,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5028,21,GPS,37.2,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5029,25,GPS,38.7,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5030,26,GPS,31.2,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5031,29,GPS,38.9,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5032,14,Glonass,23.8,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5033,22,Glonass,28.1,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5034,13,Glonass,27.2,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5035,12,Glonass,26.9,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5036,23,Glonass,27.9,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5037,7,Glonass,26.4,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5038,8,Glonass,23.9,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5039,5,GPS,26.2,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5040,16,GPS,23.7,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5041,20,GPS,24.9,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5042,21,GPS,35.5,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5043,25,GPS,35.9,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5044,26,GPS,30.7,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5045,29,GPS,37.4,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5046,22,Glonass,29,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5047,13,Glonass,26.7,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5048,12,Glonass,28,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5049,23,Glonass,27.1,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5050,7,Glonass,26.6,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5051,8,Glonass,23.8,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5052,5,GPS,25.9,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5053,16,GPS,25.2,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5054,20,GPS,25.8,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5055,21,GPS,36.2,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5056,25,GPS,37.2,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5057,26,GPS,30,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5058,29,GPS,37.9,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5059,14,Glonass,23.4,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5060,22,Glonass,28.9,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5061,13,Glonass,26.1,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5062,12,Glonass,28.4,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5063,23,Glonass,27.8,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5064,7,Glonass,27.7,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5065,8,Glonass,23.1,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5066,5,GPS,27.2,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5067,16,GPS,24.6,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5068,20,GPS,24.8,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5069,21,GPS,36.6,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5070,25,GPS,35.8,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5071,26,GPS,30.7,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5072,29,GPS,37.2,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5073,14,Glonass,24.3,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5074,22,Glonass,28.8,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5075,13,Glonass,27.5,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5076,12,Glonass,29.6,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5077,23,Glonass,29,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5078,7,Glonass,28.7,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5079,8,Glonass,25.2,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5080,5,GPS,28.3,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5081,16,GPS,26.9,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5082,20,GPS,27.4,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5083,21,GPS,36.7,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5084,25,GPS,37.9,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5085,26,GPS,32.1,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5086,29,GPS,39.7,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5087,22,Glonass,29.8,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5088,13,Glonass,24.7,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5089,12,Glonass,27.4,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5090,23,Glonass,27.9,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5091,7,Glonass,26.5,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5092,5,GPS,26.9,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5093,16,GPS,24.5,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5094,20,GPS,24.8,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5095,21,GPS,35.7,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5096,25,GPS,35.8,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5097,26,GPS,29.6,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5098,29,GPS,37.4,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5099,14,Glonass,22.8,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5100,22,Glonass,29.3,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5101,13,Glonass,25.4,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5102,12,Glonass,27.7,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5103,23,Glonass,28.9,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5104,7,Glonass,26.7,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5105,8,Glonass,23.2,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5106,5,GPS,27.2,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5107,16,GPS,26.8,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5108,20,GPS,27.5,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5109,21,GPS,36,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5110,25,GPS,36.4,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5111,26,GPS,29.6,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5112,29,GPS,38.2,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5113,22,Glonass,30.2,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5114,13,Glonass,26.8,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5115,12,Glonass,30.2,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5116,23,Glonass,29.1,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5117,7,Glonass,26.3,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5118,8,Glonass,24.1,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5119,5,GPS,29.2,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5120,16,GPS,25.4,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5121,20,GPS,27.4,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5122,21,GPS,36.5,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5123,25,GPS,35.5,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5124,26,GPS,31.1,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5125,29,GPS,39,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5126,31,GPS,23.6,0.31,257,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5127,14,Glonass,25,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5128,22,Glonass,30.2,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5129,13,Glonass,28.2,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5130,12,Glonass,31.1,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5131,23,Glonass,31.4,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5132,7,Glonass,27.7,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5133,8,Glonass,24.9,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5134,5,GPS,30.2,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5135,16,GPS,26.5,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5136,20,GPS,30.1,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5137,21,GPS,37.3,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5138,25,GPS,37.7,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5139,26,GPS,32.3,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5140,29,GPS,39.4,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5141,31,GPS,24,0.31,257,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5142,14,Glonass,25.2,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5143,22,Glonass,29.7,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5144,13,Glonass,29.1,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5145,12,Glonass,32.2,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5146,23,Glonass,31,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5147,7,Glonass,27.9,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5148,8,Glonass,25.1,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5149,5,GPS,29.4,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5150,16,GPS,27.6,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5151,20,GPS,30.2,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5152,21,GPS,36.6,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5153,25,GPS,37.4,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5154,26,GPS,32.5,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5155,29,GPS,39.4,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5156,31,GPS,26,0.31,257,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5157,14,Glonass,23.2,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5158,22,Glonass,29.9,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5159,13,Glonass,25.4,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5160,12,Glonass,27.8,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5161,23,Glonass,29.2,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5162,7,Glonass,28,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5163,8,Glonass,24.3,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5164,5,GPS,27.1,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5165,16,GPS,26.9,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5166,20,GPS,25.7,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5167,21,GPS,37.2,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5168,25,GPS,36.2,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5169,26,GPS,31.2,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5170,29,GPS,38.8,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5171,14,Glonass,24,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5172,22,Glonass,29.7,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5173,13,Glonass,28.5,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5174,12,Glonass,29.2,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5175,23,Glonass,28.7,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5176,7,Glonass,27.4,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5177,8,Glonass,25,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5178,5,GPS,28.4,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5179,16,GPS,25.2,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5180,20,GPS,26.7,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5181,21,GPS,36,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5182,25,GPS,35,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5183,26,GPS,30.9,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5184,29,GPS,38.6,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5185,14,Glonass,24.2,5.86,327,14,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5186,22,Glonass,29.9,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5187,13,Glonass,27.6,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5188,12,Glonass,29.1,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5189,23,Glonass,29.3,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5190,7,Glonass,29.1,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5191,8,Glonass,22.6,5.86,133,27,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5192,5,GPS,29.4,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5193,16,GPS,25.3,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5194,20,GPS,27.6,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5195,21,GPS,37,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5196,25,GPS,36.2,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5197,26,GPS,31.3,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5198,29,GPS,39.3,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5199,31,GPS,24.3,0.31,257,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5200,22,Glonass,28.8,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5201,13,Glonass,27.5,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5202,12,Glonass,27.5,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5203,23,Glonass,29.3,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5204,7,Glonass,26.9,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5205,5,GPS,28.6,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5206,16,GPS,24.8,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5207,20,GPS,26.8,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5208,21,GPS,36.2,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5209,25,GPS,35.8,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5210,26,GPS,31,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5211,29,GPS,38.2,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5212,31,GPS,23.3,0.31,257,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5213,22,Glonass,30.6,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5214,13,Glonass,27,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5215,12,Glonass,28.1,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5216,23,Glonass,28.3,5.86,317,42,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5217,7,Glonass,26.3,5.86,73,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5218,5,GPS,27.5,0.31,49,26,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5219,16,GPS,25,0.31,320,6,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5220,20,GPS,26.7,0.31,194,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5221,21,GPS,36.2,0.31,265,55,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5222,25,GPS,36.2,0.31,164,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5223,26,GPS,30.8,0.31,312,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5224,29,GPS,38.1,0.31,37,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5225,22,Glonass,28,5.86,40,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5226,13,Glonass,26.8,5.86,279,43,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
5227,12,Glonass,27.1,5.86,203,25,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
